StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
H3412;יַרְמוּת;Yarmûwth;"Jarmuth, the name of two places in Palestine";
H3413;יְרֵמַי;Yᵉrêmay;"Jeremai, an Israelite";
H3414;יִרְמְיָה;Yirmᵉyâh;"Jirmejah, the name of eight or nine Israelites";
H3415;יָרַע;yâraʻ;"properly, to be broken up (with any violent action) i.e. (figuratively) to fear";
H3416;יִרְפְּאֵל;Yirpᵉʼêl;"Jirpeel, a place in Palestine";
H3417;יָרָק;yârâq;"to spit";
H3418;יֶרֶק;yereq;"properly, pallor, i.e. hence, the yellowish green of young and sickly vegetation, concretely, verdure, i.e. grass or vegetation";
H3419;יָרָק;yârâq;"properly, green, concretely, a vegetable";
H3420;יֵרָקוֹן;yêrâqôwn;"paleness, whether of persons (from fright), or of plants (from drought)";
H3421;יׇרְקְעָם;Yorqᵉʻâm;"Jorkeam, a place in Palestine";
H3422;יְרַקְרַק;yᵉraqraq;"yellowishness";
H3423;יָרַשׁ;yârash;"to occupy (by driving out previous tenants, and possessing in their place), by implication, to seize, to rob, to inherit, also to expel, to impoverish, to ruin";
H3424;יְרֵשָׁה;yᵉrêshâh;"occupancy";
H3425;יְרֻשָּׁה;yᵉrushshâh;"something occupied, a conquest, also a patrimony";
H3426;יֵשׁ;yêsh;"there is or are (or any other form of the verb to be, as may suit the connection)";
H3427;יָשַׁב;yâshab;"properly, to sit down (specifically as judge. in ambush, in quiet), by implication, to dwell, to remain, causatively, to settle, to marry";
H3428;יֶשֶׁבְאָב;Yeshebʼâb;"Jeshebab, an Israelite";
H3429;יֹשֵׁב בַּשֶּׁבֶת;Yôshêb bash-Shebeth;"Joshebbash-Shebeth, an Israelite";
H3430;יִשְׁבּוֹ בְּנֹב;Yishbôw bᵉ-Nôb;"Jishbo-be-Nob, a Philistine";
H3431;יִשְׁבַּח;Yishbach;"Jishbach, an Israelite";
H3432;יָשֻׁבִי;Yâshubîy;"a Jashubite, or descendant of Jashub";
H3433;יָשֻׁבִי לֶחֶם;Yâshubîy Lechem;"Jashubi-Lechem, an Israelite";
H3434;יָשׇׁבְעָם;Yâshobʻâm;"Jashobam, the name of two or three Israelites";
H3435;יִשְׁבָּק;Yishbâq;"Jishbak, a son of Abraham";
H3436;יׇשְׁבְּקָשָׁה;Yoshbᵉqâshâh;"Joshbekashah, an Israelite";
H3437;יָשׁוּב;Yâshûwb;"Jashub, the name of two Israelites";
H3438;יִשְׁוָה;Yishvâh;"Jishvah, an Israelite";
H3439;יְשׁוֹחָיָה;Yᵉshôwchâyâh;"Jeshochajah, an Israelite";
H3440;יִשְׁוִי;Yishvîy;"Jishvi, the name of two Israelites";
H3441;יִשְׁוִי;Yishvîy;"a Jishvite (collectively) or descendants of Jishvi";
H3442;יֵשׁוּעַ;Yêshûwaʻ;"Jeshua, the name of ten Israelites, also of a place in Palestine";
H3443;יֵשׁוּעַ;Yêshûwaʻ;"{Jeshua, the name of ten Israelites, also of a place in Palestine}";
H3444;יְשׁוּעָה;yᵉshûwʻâh;"something saved, i.e. (abstractly) deliverance, hence, aid, victory, prosperity";
H3445;יֶשַׁח;yeshach;"hunger";
H3446;יִשְׂחָק;Yischâq;"Jischak, the heir of Abraham";
H3447;יָשַׁט;yâshaṭ;"to extend";
H3448;יִשַׁי;Yishay;"Jishai, David's father";
H3449;יִשִּׁיָּה;Yishshîyâh;"Jishshijah, the name of five Israelites";
H3450;יְשִׁימָאֵל;Yᵉshîymâʼêl;"Jesimael, an Israelite";
H3451;יְשִׁימַה;yᵉshîymah;"desolation";
H3452;יְשִׁימוֹן;yᵉshîymôwn;"a desolation";
H3453;יָשִׁישׁ;yâshîysh;"an old man";
H3454;יְשִׁישָׁי;Yᵉshîyshây;"Jeshishai, an Israelite";
H3455;יָשַׂם;yâsam;"to place, intransitively, to be placed";
H3456;יָשַׁם;yâsham;"to lie waste";
H3457;יִשְׁמָא;Yishmâʼ;"Jishma, an Israelite";
H3458;יִשְׁמָעֵאל;Yishmâʻêʼl;"Jishmael, the name of Abraham's oldest son, and of five Israelites";
H3459;יִשְׁמָעֵאלִי;Yishmâʻêʼlîy;"a Jishmaelite or descendant of Jishmael";
H3460;יִשְׁמַעְיָה;Yishmaʻyâh;"Jishmajah, the name of two Israelites";
H3461;יִשְׁמְרַי;Yishmᵉray;"Jishmerai, an Israelite";
H3462;יָשֵׁן;yâshên;"properly, to be slack or languid, i.e. (by implication) sleep (figuratively, to die), also to grow old, stale or inveterate";
H3463;יָשֵׁן;yâshên;"sleepy";
H3464;יָשֵׁן;Yâshên;"Jashen, an Israelite";
H3465;יָשָׁן;yâshân;"old";
H3466;יְשָׁנָה;Yᵉshânâh;"Jeshanah, a place in Palestine";
H3467;יָשַׁע;yâshaʻ;"properly, to be open, wide or free, i.e. (by implication) to be safe, causatively, to free or succor";
H3468;יֶשַׁע;yeshaʻ;"liberty, deliverance, prosperity";
H3469;יִשְׁעִי;Yishʻîy;"Jishi, the name of four Israelites";
H3470;יְשַׁעְיָה;Yᵉshaʻyâh;"Jeshajah, the name of seven Israelites";
H3471;יָשְׁפֵה;yâshᵉphêh;"a gem supposed to be jasper (from the resemblance in name)";
H3472;יִשְׁפָּה;Yishpâh;"Jishpah, an Israelite";
H3473;יִשְׁפָּן;Yishpân;"Jishpan, an Israelite";
H3474;יָשַׁר;yâshar;"to be straight or even, figuratively, to be (causatively, to make) right, pleasant, prosperous";
H3475;יֵשֶׁר;Yêsher;"Jesher, an Israelite";
H3476;יֹשֶׁר;yôsher;"the right";
H3477;יָשָׁר;yâshâr;"straight (literally or figuratively)";
H3478;יִשְׂרָאֵל;Yisrâʼêl;"Jisrael, a symbolical name of Jacob, also (typically) of his posterity";
H3479;יִשְׂרָאֵל;Yisrâʼêl;"{Jisrael, a symbolical name of Jacob, also (typically) of his posterity}";
H3480;יְשַׂרְאֵלָה;Yᵉsarʼêlâh;"Jesarelah, an Israelite";
H3481;יִשְׂרְאֵלִי;Yisrᵉʼêlîy;"a Jisreelite or descendant of Jisrael";
H3482;יִשְׂרְאֵלִית;Yisrᵉʼêlîyth;"a Jisreelitess or female descendant of Jisrael";
H3483;יִשְׁרָה;yishrâh;"rectitude";
H3484;יְשֻׁרוּן;Yᵉshurûwn;"Jeshurun, a symbolic name for Israel";
H3485;יִשָּׂשכָר;Yissâˢkâr;"Jissaskar, a son of Jacob";
H3486;יָשֵׁשׁ;yâshêsh;"gray-haired, i.e. an aged man";
H3487;יַת;yath;"a sign of the object of a verb";
H3488;יְתִב;yᵉthib;"to sit or dwell";
H3489;יָתֵד;yâthêd;"a peg";
H3490;יָתוֹם;yâthôwm;"a bereaved person";
H3491;יָתוּר;yâthûwr;"properly, what is left, i.e. (by implication) a gleaning";
H3492;יַתִּיר;Yattîyr;"Jattir, a place in Palestine";
H3493;יַתִּיר;yattîyr;"preeminent, as an adverb, very";
H3494;יִתְלָה;Yithlâh;"Jithlah, a place in Palestine";
H3495;יִתְמָה;Yithmâh;"Jithmah, an Israelite";
H3496;יַתְנִיאֵל;Yathnîyʼêl;"Jathniel, an Israelite";
H3497;יִתְנָן;Yithnân;"Jithnan, a place in Palestine";
H3498;יָתַר;yâthar;"to jut over or exceed, by implication, to excel, (intransitively) to remain or be left, causatively, to leave, cause to abound, preserve";
H3499;יֶתֶר;yether;"properly, an overhanging, i.e. (by implication) an excess, superiority, remainder, also a small rope (as hanging free)";
H3500;יֶתֶר;Yether;"Jether, the name of five or six Israelites and of one Midianite";
H3501;יִתְרָא;Yithrâʼ;"Jithra, an Israelite (or Ishmaelite)";
H3502;יִתְרָה;yithrâh;"properly, excellence, i.e. (by implication) wealth";
H3503;יִתְרוֹ;Yithrôw;"Jethro, Moses' father-in-law";
H3504;יִתְרוֹן;yithrôwn;"preeminence, gain";
H3505;יִתְרִי;Yithrîy;"a Jithrite or descendant of Jether";
H3506;יִתְרָן;Yithrân;"Jithran, the name of an Edomite and of an Israelite";
H3507;יִתְרְעָם;Yithrᵉʻâm;"Jithream, a son of David";
H3508;יֹתֶרֶת;yôthereth;"the lobe or flap of the liver (as if redundant or outhanging)";
H3509;יְתֵת;Yᵉthêth;"Jetheth, an Edomite";
H3510;כָּאַב;kâʼab;"properly, to feel pain, by implication, to grieve, figuratively, to spoil";
H3511;כְּאֵב;kᵉʼêb;"suffering (physical or mental), adversity";
H3512;כָּאָה;kâʼâh;"to despond, causatively, to deject";
H3513;כָּבַד;kâbad;"to be heavy, i.e. in a bad sense (burdensome, severe, dull) or in a good sense (numerous, rich, honorable, causatively, to make weighty (in the same two senses)";
H3514;כֹּבֶד;kôbed;"weight, multitude, vehemence";
H3515;כָּבֵד;kâbêd;"heavy, figuratively in a good sense (numerous) or in a bad sense (severe, difficult, stupid)";
H3516;כָּבֵד;kâbêd;"the liver (as the heaviest of the viscera)";
H3517;כְּבֵדֻת;kᵉbêduth;"difficulty";
H3518;כָּבָה;kâbâh;"to expire or (causatively) to extinguish (fire, light, anger)";
H3519;כָּבוֹד;kâbôwd;"properly, weight, but only figuratively in a good sense, splendor or copiousness";
H3520;כְּבוּדָּה;kᵉbûwddâh;"weightiness, i.e. magnificence, wealth";
H3521;כָּבוּל;Kâbûwl;"Cabul, the name of two places in Palestine";
H3522;כַּבּוֹן;Kabbôwn;"Cabon, a place in Palestine";
H3523;כְּבִיר;kᵉbîyr;"a matrass (of intertwined materials)";
H3524;כַּבִּיר;kabbîyr;"vast, whether in extent (figuratively, of power, mighty, of time, aged), or in number, many";
H3525;כֶּבֶל;kebel;"a fetter";
H3526;כָּבַס;kâbaç;"to trample, hence, to wash (properly, by stamping with the feet), whether literal (including the fulling process) or figurative";
H3527;כָּבַר;kâbar;"properly, to plait together, i.e. (figuratively) to augment (especially in number or quantity, to accumulate)";
H3528;כְּבָר;kᵉbâr;"properly, extent of time, i.e. a great while, hence, long ago, formerly, hitherto";
H3529;כְּבָר;Kᵉbâr;"Kebar, a river of Mesopotamia";
H3530;כִּבְרָה;kibrâh;"properly, length, i.e. a measure (of uncertain dimension)";
H3531;כְּבָרָה;kᵉbârâh;"a sieve (as netted)";
H3532;כֶּבֶשׂ;kebes;"a ram (just old enough to butt)";
H3533;כָּבַשׁ;kâbash;"to tread down, hence, negatively, to disregard, positively, to conquer, subjugate, violate";
H3534;כֶּבֶשׁ;kebesh;"a footstool (as trodden upon)";
H3535;כִּבְשָׂה;kibsâh;"a ewe";
H3536;כִּבְשָׁן;kibshân;"a smelting furnace (as reducing metals)";
H3537;כַּד;kad;"properly, a pail, but generally of earthenware, a jar  for domestic purposes";
H3538;כְּדַב;kᵉdab;"false";
H3539;כַּדְכֹּד;kadkôd;"a sparkling gem, probably the ruby";
H3540;כְּדׇרְלָעֹמֶר;Kᵉdorlâʻômer;"Kedorlaomer, an early Persian king";
H3541;כֹּה;kôh;"properly, like this, i.e. by implication, (of manner) thus (or so), also (of place) here (or hither), or (of time) now";
H3542;כָּה;kâh;"{properly, like this, i.e. by implication, (of manner) thus (or so), also (of place) here (or hither), or (of time) now}";
H3543;כָּהָה;kâhâh;"to be weak, i.e. (figuratively) to despond (causatively, rebuke), or (of light, the eye) to grow dull";
H3544;כֵּהֶה;kêheh;"feeble, obscure";
H3545;כֵּהָה;kêhâh;"properly, a weakening, figuratively, alleviation, i.e. cure";
H3546;כְּהַל;kᵉhal;"to be able";
H3547;כָּהַן;kâhan;"to officiate as a priest, figuratively, to put on regalia";
H3548;כֹּהֵן;kôhên;"literally one officiating, a priest, also (by courtesy) an acting priest (although a layman)";
H3549;כָּהֵן;kâhên;"{one officiating, a priest, also (by courtesy) an acting priest (although a layman)}";
H3550;כְּהֻנָּה;kᵉhunnâh;"priesthood";
H3551;כַּו;kav;"a window (as a perforation)";
H3552;כּוּב;Kûwb;"Kub, a country near Egypt";
H3553;כּוֹבַע;kôwbaʻ;"a helmet (as arched)";
H3554;כָּוָה;kâvâh;"properly, to prick or penetrate, hence, to blister (as smarting or eating into)";
H3555;כְּוִיָּה;kᵉvîyâh;"a branding";
H3556;כּוֹכָב;kôwkâb;"a star (as round or as shining), figuratively, a prince";
H3557;כּוּל;kûwl;"properly, to keep in, hence, to measure, figuratively, to maintain (in various senses)";
H3558;כּוּמָז;kûwmâz;"a jewel (probably gold beads)";
H3559;כּוּן;kûwn;"properly, to be erect (i.e. stand perpendicular), hence (causatively) to set up, in a great variety of applications, whether literal (establish, fix, prepare, apply), or figurative (appoint, render sure, proper or prosperous)";
H3560;כּוּן;Kûwn;"Kun, a place in Syria";
H3561;כַּוָּן;kavvân;"something prepared, i.e. a sacrificial wafer";
H3562;כּוֹנַנְיָהוּ;Kôwnanyâhûw;"Conanjah, the name of two Israelites";
H3563;כּוֹס;kôwç;"a cup (as a container), often figuratively, a lot (as if a potion), also some unclean bird, probably an owl (perhaps from the cup-like cavity of its eye)";
H3564;כּוּר;kûwr;"a pot or furnace (as if excavated)";
H3565;כּוֹר עָשָׁן;Kôwr ʻÂshân;"Cor-Ashan, a place in Palestine";
H3566;כּוֹרֶשׁ;Kôwresh;"Koresh (or Cyrus), the Persian king";
H3567;כּוֹרֶשׁ;Kôwresh;"{Koresh (or Cyrus), the Persian king}";
H3568;כּוּשׁ;Kûwsh;"Cush (or Ethiopia), the name of a son of Ham, and of his territory, also of an Israelite";
H3569;כּוּשִׁי;Kûwshîy;"a Cushite, or descendant of Cush";
H3570;כּוּשִׁי;Kûwshîy;"Cushi, the name of two Israelites";
H3571;כּוּשִׁית;Kûwshîyth;"a Cushite woman";
H3572;כּוּשָׁן;Kûwshân;"Cushan, a region of Arabia";
H3573;כּוּשַׁן רִשְׁעָתַיִם;Kûwshan Rishʻâthayim;"Cushan-Rishathajim, a Mesopotamian king";
H3574;כּוֹשָׁרָה;kôwshârâh;"prosperity, in plural freedom";
H3575;כּוּת;Kûwth;"Cuth or Cuthah, a province of Assyria";
H3576;כָּזַב;kâzab;"to lie (i.e. deceive), literally or figuratively";
H3577;כָּזָב;kâzâb;"falsehood, literally (untruth) or figuratively (idol)";
H3578;כֹּזְבָא;Kôzᵉbâʼ;"Cozeba, a place in Palestine";
H3579;כֹּזְבִי;Kôzᵉbîy;"Cozbi, a Midianitess";
H3580;כְּזִיב;Kᵉzîyb;"Kezib, a place in Palestine";
H3581;כֹּחַ;kôach;"vigor, literally (force, in a good or a bad sense) or figuratively (capacity, means, produce), also (from its hardiness) a large lizard";
H3582;כָּחַד;kâchad;"to secrete, by act or word, hence (intensively) to destroy";
H3583;כָּחַל;kâchal;"to paint (with stibium)";
H3584;כָּחַשׁ;kâchash;"to be untrue, in word (to lie, feign, disown) or deed (to disappoint, fail, cringe)";
H3585;כַּחַשׁ;kachash;"literally a failure of flesh, i.e. emaciation, figuratively, hypocrisy";
H3586;כֶּחָשׁ;kechâsh;"faithless";
H3587;כִּי;kîy;"a brand or scar";
H3588;כִּי;kîy;"(by implication) very widely used as a relative conjunction or adverb (as below), often largely modified by other particles annexed";
H3589;כִּיד;kîyd;"a crushing, figuratively, calamity";
H3590;כִידוֹד;kîydôwd;"properly, something struck off, i.e. a spark (as struck)";
H3591;כִּידוֹן;kîydôwn;"properly, something to strike with, i.e. a dart";
H3592;כִּידוֹן;Kîydôwn;"Kidon, a place in Palestine";
H3593;כִּידוֹר;kîydôwr;"perhaps tumult";
H3594;כִּיּוּן;Kîyûwn;"properly, a statue, i.e. idol, but used (by euphemism) forsome heathen deity (perhaps corresponding to Priapus or Baal-peor)";
H3595;כִּיּוֹר;kîyôwr;"properly, something round (as excavated or bored), i.e. a chafing-dish forcoals or a caldron forcooking, hence (from similarity of form) a washbowl, also (for the same reason) a pulpit or platform";
H3596;כִּילַי;kîylay;"niggardly";
H3597;כֵּילַף;kêylaph;"a club or sledge-hammer";
H3598;כִּימָה;Kîymâh;"a cluster of stars, i.e. the Pleiades";
H3599;כִּיס;kîyç;"a cup, also a bag formoney or weights";
H3600;כִּיר;kîyr;"a cooking range (consisting of two parallel stones, across which the boiler is set)";
H3601;כִּישׁוֹר;kîyshôwr;"literally a director, i.e. the spindle or shank of adistaff, by which it is twirled";
H3602;כָּכָה;kâkâh;"just so, referring to the previous or following context";
H3603;כִּכָּר;kikkâr;"a circle, i.e. (by implication) a circumjacent tract or region, especially the Ghor or valley of the Jordan, also a (round) loaf, also a talent (or large [round] coin)";
H3604;כִּכֵּר;kikkêr;"a talent";
H3605;כֹּל;kôl;"properly, the whole, hence, all, any or every (in the singular only, but often in a plural sense)";
H3606;כֹּל;kôl;"{properly, the whole, hence, all, any or every (in the singular only, but often in a plural sense)}";
H3607;כָּלָא;kâlâʼ;"to restrict, by act (hold back or in) or word (prohibit)";
H3608;כֶּלֶא;keleʼ;"a prison";
H3609;כִּלְאָב;Kilʼâb;"Kilab, an Israelite";
H3610;כִּלְאַיִם;kilʼayim;"two heterogeneities";
H3611;כֶּלֶב;keleb;"a dog, hence (by euphemism) a male prostitute";
H3612;כָּלֵב;Kâlêb;"Caleb, the name of three Israelites";
H3613;כָּלֵב אֶפְרָתָה;Kâlêb ʼEphrâthâh;"Caleb-Ephrathah, a place in Egypt (if the text is correct)";
H3614;כָּלִבּוֹ;Kâlibbôw;"a Calebite or descendant of Caleb";
H3615;כָּלָה;kâlâh;"to end, whether intransitive (to cease, be finished, perish) or transitived (to complete, prepare, consume)";
H3616;כָּלֶה;kâleh;"pining";
H3617;כָּלָה;kâlâh;"a completion, adverb, completely, also destruction";
H3618;כַּלָּה;kallâh;"a bride (as if perfect), hence, a son's wife";
H3619;כְּלוּב;kᵉlûwb;"a bird-trap (as furnished with a clap-stick or treadle to spring it), hence, a basket (as resembling a wicker cage)";
H3620;כְּלוּב;Kᵉlûwb;"Kelub, the name of two Israelites";
H3621;כְּלוּבַי;Kᵉlûwbay;"Kelubai, an Israelite";
H3622;כְּלוּהַי;Kᵉlûwhay;"Keluhai, an Israelite";
H3623;כְּלוּלָה;kᵉlûwlâh;"bridehood (only in the plural)";
H3624;כֶּלַח;kelach;"maturity";
H3625;כֶּלַח;Kelach;"Kelach, a place in Assyria";
H3626;כׇּל־חֹזֶה;Kol-Chôzeh;"Col-Chozeh, an Israelite";
H3627;כְּלִי;kᵉlîy;"something prepared, i.e. any apparatus (as an implement, utensil, dress, vessel or weapon)";
H3628;כְּלִיא;kᵉlîyʼ;"a prison";
H3629;כִּלְיָה;kilyâh;"a kidney (as an essential organ), figuratively, the mind (as the interior self)";
H3630;כִּלְיוֹן;Kilyôwn;"Kiljon, an Israelite";
H3631;כִּלָּיוֹן;killâyôwn;"pining, destruction";
H3632;כָּלִיל;kâlîyl;"complete, as noun, the whole (specifically, a sacrifice entirely consumed), as adverb, fully";
H3633;כַּלְכֹּל;Kalkôl;"Calcol, an Israelite";
H3634;כָּלַל;kâlal;"to complete";
H3635;כְּלַל;kᵉlal;"to complete";
H3636;כְּלָל;Kᵉlâl;"Kelal, an Israelite";
H3637;כָּלַם;kâlam;"properly, to wound, but only figuratively, to taunt or insult";
H3638;כִּלְמָד;Kilmâd;"Kilmad, a place apparently in the Assyrian empire";
H3639;כְּלִמָּה;kᵉlimmâh;"disgrace";
H3640;כְּלִמּוּת;kᵉlimmûwth;"disgrace";
H3641;כַּלְנֶה;Kalneh;"Calneh or Calno, a place in the Assyrian empire";
H3642;כָּמַהּ;kâmahh;"to pine after";
H3643;כִּמְהָם;Kimhâm;"Kimham, an Israelite";
H3644;כְּמוֹ;kᵉmôw;"a form of the prefix 'k-', but used separately  as, thus, so";
H3645;כְּמוֹשׁ;Kᵉmôwsh;"Kemosh, the god of the Moabites";
H3646;כַּמֹּן;kammôn;"'cummin' (from its use as a condiment)";
H3647;כָּמַס;kâmaç;"to store away, i.e. (figuratively) in the memory";
H3648;כָּמַר;kâmar;"properly, to intertwine or contract, i.e. (by implication) to shrivel (as with heat), figuratively, to be deeply affected with passion (love or pity)";
H3649;כָּמָר;kâmâr;"properly, an ascetic (as if shrunk with self-maceration), i.e. an idolatrous priest (only in plural)";
H3650;כִּמְרִיר;kimrîyr;"obscuration (as if from shrinkage of light, i.e. an eclipse (only in plural)";
H3651;כֵּן;kên;"properly, set upright, hence (figuratively as adjective) just, but usually (as adverb or conjunction) rightly or so (in various applications to manner, time and relation, often with other particles)";
H3652;כֵּן;kên;"so";
H3653;כֵּן;kên;"a stand, i.e. pedestal or station";
H3654;כֵּן;kên;"a gnat";
H3655;כָּנָה;kânâh;"to address by an additional name, hence, to eulogize";
H3656;כַּנֶּה;Kanneh;"Canneh, a place in Assyria";
H3657;כַּנָּה;kannâh;"a plant (as set)";
H3658;כִּנּוֹר;kinnôwr;"a harp";
H3659;כׇּנְיָהוּ;Konyâhûw;"Conjah, an Israelite king";
H3660;כְּנֵמָא;kᵉnêmâʼ;"so or thus";
H3661;כָּנַן;kânan;"to set out, i.e. plant";
H3662;כְּנָנִי;Kᵉnânîy;"Kenani, an Israelite";
H3663;כְּנַנְיָה;Kᵉnanyâh;"Kenanjah, an Israelite";
H3664;כָּנַס;kânaç;"to collect, hence, to enfold";
H3665;כָּנַע;kânaʻ;"properly, to bend the knee, hence, to humiliate, vanquish";
H3666;כִּנְעָה;kinʻâh;"a package";
H3667;כְּנַעַן;Kᵉnaʻan;"Kenaan, a son a Ham, also the country inhabited by him";
H3668;כְּנַעֲנָה;Kᵉnaʻănâh;"Kenaanah, the name of two Israelites";
H3669;כְּנַעַנִי;Kᵉnaʻanîy;"a Kenaanite or inhabitant of Kenaan, by implication, a pedlar (the Canaanites standing for their neighbors the Ishmaelites, who conducted mercantile caravans)";
H3670;כָּנַף;kânaph;"properly, to project laterally, i.e. probably (reflexive) to withdraw";
H3671;כָּנָף;kânâph;"an edge or extremity, specifically (of a bird or army) a wing, (of a garment or bedclothing) a flap, (of the earth) a quarter, (of a building) a pinnacle";
H3672;כִּנְּרוֹת;Kinnᵉrôwth;"Kinneroth or Kinnereth, a place in Palestine";
H3673;כָּנַשׁ;kânash;"to assemble";
H3674;כְּנָת;kᵉnâth;"a colleague (as having the same title)";
H3675;כְּנָת;kᵉnâth;"{a colleague (as having the same title)}";
H3676;כֵּס;kêç;"{a flag, also a sail, by implication, a flagstaff, generally a signal, figuratively, a token}";
H3677;כֶּסֶא;keçeʼ;"properly, fulness or the full moon, i.e. its festival";
H3678;כִּסֵּא;kiççêʼ;"properly, covered, i.e. a throne (as canopied)";
H3679;כַּסְדַּי;Kaçday;"{a Kasdite, or descendant of Kesed, by implication, a Chaldaean (as if so descended), also an astrologer (as if proverbial of that people}";
H3680;כָּסָה;kâçâh;"properly, to plump, i.e. fill up hollows, by implication, to cover (for clothing or secrecy)";
H3681;כָּסוּי;kâçûwy;"properly, covered, i.e. (as noun) a covering";
H3682;כְּסוּת;kᵉçûwth;"a cover (garment), figuratively, a veiling";
H3683;כָּסַח;kâçach;"to cut off";
H3684;כְּסִיל;kᵉçîyl;"properly, fat, i.e. (figuratively) stupid or silly";
H3685;כְּסִיל;Kᵉçîyl;"any notable constellation, specifically Orion (as if a burly one)";
H3686;כְּסִיל;Kᵉçîyl;"Kesil, a place in Palestine";
H3687;כְּסִילוּת;kᵉçîylûwth;"silliness";
H3688;כָּסַל;kâçal;"properly, to be fat, i.e. (figuratively) silly";
H3689;כֶּסֶל;keçel;"properly, fatness, i.e. by implication (literally) the loin (as the seat of the leaf fat) or (generally) the viscera, also (figuratively) silliness or (in a good sense) trust";
H3690;כִּסְלָה;kiçlâh;"in a good sense, trust, in a bad one, silliness";
H3691;כִּסְלֵו;Kiçlêv;"Kisleu, the 9th Hebrew month";
H3692;כִּסְלוֹן;Kiçlôwn;"Kislon, an Israelite";
H3693;כְּסָלוֹן;Kᵉçâlôwn;"Kesalon, a place in Palestine";
H3694;כְּסֻלּוֹת;Kᵉçullôwth;"Kesulloth, a place in Palestine";
H3695;כַּסְלֻחִים;Kaçluchîym;"Casluchim, a people cognate to the Egyptians";
H3696;כִּסְלֹת תָּבֹר;Kiçlôth Tâbôr;"Kisloth-Tabor, a place in Palestine";
H3697;כָּסַם;kâçam;"to shear";
H3698;כֻּסֶּמֶת;kuççemeth;"spelt (from its bristliness as if just shorn)";
H3699;כָּסַס;kâçaç;"to estimate";
H3700;כָּסַף;kâçaph;"properly, to become pale, i.e. (by implication) to pine after, also to fear";
H3701;כֶּסֶף;keçeph;"silver (from its pale color), by implication, money";
H3702;כְּסַף;kᵉçaph;"{silver (from its pale color), by implication, money}";
H3703;כָּסִפְיָא;Kâçiphyâʼ;"Casiphja, a place in Babylon";
H3704;כֶּסֶת;keçeth;"a cushion or pillow (as covering a seat or bed)";
H3705;כְּעַן;kᵉʻan;"now";
H3706;כְּעֶנֶת;kᵉʻeneth;"thus (only in the formula 'and so forth')";
H3707;כַּעַס;kaʻaç;"to trouble, by implication, to grieve, rage, be indignant";
H3708;כַּעַס;kaʻaç;"vexation";
H3709;כַּף;kaph;"the hollow hand or palm (so of the paw of an animal, of the sole, and even of the bowl of a dish or sling, the handle of a bolt, the leaves of a palm-tree), figuratively, power";
H3710;כֵּף;kêph;"a hollow rock";
H3711;כָּפָה;kâphâh;"properly, to bend, i.e. (figuratively) to tame or subdue";
H3712;כִּפָּה;kippâh;"a leaf of a palmtree";
H3713;כְּפוֹר;kᵉphôwr;"properly, a cover, i.e. (by implication) a tankard (or covered goblet), also white frost (as covering the ground)";
H3714;כָּפִיס;kâphîyç;"a girder";
H3715;כְּפִיר;kᵉphîyr;"a village (as covered in by walls), also a young lion (perhaps as covered with a mane)";
H3716;כְּפִירָה;Kᵉphîyrâh;"Kephirah, a place in Palestine";
H3717;כָּפַל;kâphal;"to fold together, figuratively, to repeat";
H3718;כֶּפֶל;kephel;"a duplicate";
H3719;כָּפַן;kâphan;"to bend";
H3720;כָּפָן;kâphân;"hunger (as making to stoop with emptiness and pain)";
H3721;כָּפַף;kâphaph;"to curve";
H3722;כָּפַר;kâphar;"to cover (specifically with bitumen), figuratively, to expiate or condone, to placate or cancel";
H3723;כָּפָר;kâphâr;"a village (as protected by walls)";
H3724;כֹּפֶר;kôpher;"properly, a cover, i.e. (literally) a village (as covered in), (specifically) bitumen (as used for coating), and the henna plant (as used for dyeing), figuratively, a redemption-price";
H3725;כִּפֻּר;kippur;"expiation (only in plural)";
H3726;כְּפַר הָעַמּוֹנִי;Kᵉphar hâ-ʻAmmôwnîy;"Kefar-ha-Ammoni, a place in Palestine";
H3727;כַּפֹּרֶת;kappôreth;"a lid (used only of the cover of the sacred Ark)";
H3728;כָּפַשׁ;kâphash;"to tread down, figuratively, to humiliate";
H3729;כְּפַת;kᵉphath;"to fetter";
H3730;כַּפְתֹּר;kaphtôr;"a chaplet, but used only in an architectonic sense, i.e. the capital of acolumn, or a wreath-like button or disk on the candelabrum";
H3731;כַּפְתֹּר;Kaphtôr;"Caphtor (i.e. a wreath-shaped island), the original seat of the Philistines";
H3732;כַּפְתֹּרִי;Kaphtôrîy;"a Caphtorite (collectively) or native of Caphtor";
H3733;כַּר;kar;"a ram (as full-grown and fat), including a battering-ram (as butting), hence, a meadow (as for sheep), also a pad or camel's saddle (as puffed out)";
H3734;כֹּר;kôr;"properly, a deep round vessel, i.e. (specifically) a cor or measure for things dry";
H3735;כָּרָא;Kârâʼ;"to grieve";
H3736;כַּרְבֵּל;karbêl;"to gird or clothe";
H3737;כַּרְבְּלָא;karbᵉlâʼ;"a mantle";
H3738;כָּרָה;kârâh;"properly, to dig, figuratively, to plot, generally, to bore or open";
H3739;כָּרָה;kârâh;"to purchase";
H3740;כֵּרָה;kêrâh;"a purchase";
H3741;כָּרָה;kârâh;"a meadow";
H3742;כְּרוּב;kᵉrûwb;"a cherub or imaginary figure";
H3743;כְּרוּב;Kᵉrûwb;"Kerub, a place in Babylon";
H3744;כָּרוֹז;kârôwz;"a herald";
