StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
G2830;κλύδων;klýdōn;" a surge of the sea (literally or figuratively)";
G2831;κλυδωνίζομαι;klydōnízomai;" to surge, i.e. (figuratively) to fluctuate";
G2832;Κλωπᾶς;Klōpâs;" Clopas, an Israelite";
G2833;κνήθω;knḗthō;" to scratch, i.e. (by implication) to tickle";
G2834;Κνίδος;Knídos;" Cnidus, a place in Asia Minor";
G2835;κοδράντης;kodrántēs;" a quadrans, i.e. the fourth part of an as";
G2836;κοιλία;koilía;" a cavity, i.e. (especially) the abdomen, by implication, the matrix, figuratively, the heart";
G2837;κοιμάω;koimáō;" to put to sleep, i.e. (passively or reflexively) to slumber, figuratively, to decease";
G2838;κοίμησις;koímēsis;" sleeping, i.e. (by implication) repose";
G2839;κοινός;koinós;" common, i.e. (literally) shared by all or several, or (ceremonially) profane";
G2840;κοινόω;koinóō;" to make (or consider) profane (ceremonially)";
G2841;κοινωνέω;koinōnéō;" to share with others (objectively or subjectively)";
G2842;κοινωνία;koinōnía;" partnership, i.e. (literally) participation, or (social) intercourse, or (pecuniary) benefaction";
G2843;κοινωνικός;koinōnikós;" communicative, i.e. (pecuniarily) liberal";
G2844;κοινωνός;koinōnós;" a sharer, i.e. associate";
G2845;κοίτη;koítē;" a couch, by extension, cohabitation, by implication, the male sperm";
G2846;κοιτών;koitṓn;" a bedroom";
G2847;κόκκινος;kókkinos;" crimson-colored";
G2848;κόκκος;kókkos;" a kernel of seed";
G2849;κολάζω;kolázō;" properly, to curtail, i.e. (figuratively) to chastise (or reserve for infliction)";
G2850;κολακεία;kolakeía;" flattery";
G2851;κόλασις;kólasis;" penal infliction";
G2852;κολαφίζω;kolaphízō;" to rap with the fist";
G2853;κολλάω;kolláō;" to glue, i.e. (passively or reflexively) to stick (figuratively)";
G2854;κολλούριον;kolloúrion;" prob akin to the base of G2853 (κολλάω)), properly, a poultice (as made of or in the form of crackers), i.e. (by analogy) a plaster";
G2855;κολλυβιστής;kollybistḗs;" probably akin to G2854 (κολλούριον)), a coin-dealer";
G2856;κολοβόω;kolobóō;" to dock, i.e. (figuratively) abridge";
G2857;Κολοσσαί;Kolossaí;" Colossæ, a place in Asia Minor";
G2858;Κολοσσαεύς;Kolossaeús;" a Colossæan, (i.e. inhabitant of Colossæ";
G2859;κόλπος;kólpos;" the bosom, by analogy, a bay";
G2860;κολυμβάω;kolymbáō;" to plunge into water";
G2861;κολυμβήθρα;kolymbḗthra;" a diving-place, i.e. pond for bathing (or swimming)";
G2862;κολωνία;kolōnía;" a Roman 'colony' for veterans";
G2863;κομάω;komáō;" to wear tresses of hair";
G2864;κόμη;kómē;" the hair of the head (locks, as ornamental, and thus differing from G2359 (θρίξ), which properly denotes merely the scalp)";
G2865;κομίζω;komízō;" properly, to provide for, i.e. (by implication) to carry off (as if from harm, genitive case obtain)";
G2866;κομψότερον;kompsóteron;" figuratively, convalescent";
G2867;κονιάω;koniáō;" by analogy, lime), to whitewash";
G2868;κονιορτός;koniortós;" pulverulence (as blown about)";
G2869;κοπάζω;kopázō;" to tire, i.e. (figuratively) to relax";
G2870;κοπετός;kopetós;" mourning (properly, by beating the breast)";
G2871;κοπή;kopḗ;" cutting, i.e. carnage";
G2872;κοπιάω;kopiáō;" to feel fatigue, by implication, to work hard";
G2873;κόπος;kópos;" a cut, i.e. (by analogy) toil (as reducing the strength), literally or figuratively, by implication, pains";
G2874;κοπρία;kopría;" perhaps akin to G2875 (κόπτω)), manure";
G2875;κόπτω;kóptō;" to 'chop', specially, to beat the breast in grief";
G2876;κόραξ;kórax;" a crow (from its voracity)";
G2877;κοράσιον;korásion;" a (little) girl";
G2878;κορβᾶν;korbân;" a votive offering and the offering, a consecrated present (to the Temple fund), by extension (the latter term) the Treasury itself, i.e. the room where the contribution boxes stood";
G2879;Κορέ;Koré;" Core (i.e. Korach), an Israelite";
G2880;κορέννυμι;korénnymi;" to cram, i.e. glut or sate";
G2881;Κορίνθιος;Korínthios;" a Corinthian, i.e. inhabitant of Corinth";
G2882;Κόρινθος;Kórinthos;" Corinthus, a city of Greece";
G2883;Κορνήλιος;Kornḗlios;" Cornelius, a Roman";
G2884;κόρος;kóros;" a cor, i.e. a specific measure";
G2885;κοσμέω;kosméō;" to put in proper order, i.e. decorate (literally or figuratively), specially, to snuff (a wick)";
G2886;κοσμικός;kosmikós;" terrene ('cosmic'), literally (mundane) or figuratively (corrupt)";
G2887;κόσμιος;kósmios;" orderly, i.e. decorous";
G2888;κοσμοκράτωρ;kosmokrátōr;" a world-ruler, an epithet of Satan";
G2889;κόσμος;kósmos;" orderly arrangement, i.e. decoration, by implication, the world (in a wide or narrow sense, including its inhabitants, literally or figuratively (morally))";
G2890;Κούαρτος;Koúartos;" Quartus, a Christian";
G2891;κοῦμι;koûmi;" cumi (i.e. rise!)";
G2892;κουστωδία;koustōdía;" 'custody', i.e. a Roman sentry";
G2893;κουφίζω;kouphízō;" to unload";
G2894;κόφινος;kóphinos;" a (small) basket";
G2895;κράββατος;krábbatos;" a mattress";
G2896;κράζω;krázō;" properly, to 'croak' (as a raven) or scream, i.e. (genitive case) to call aloud (shriek, exclaim, intreat)";
G2897;κραιπάλη;kraipálē;" properly, a headache (as a seizure of pain) from drunkenness, i.e. (by implication) a debauch (by analogy, a glut)";
G2898;κρανίον;kraníon;" a skull ('cranium')";
G2899;κράσπεδον;kráspedon;" a margin, i.e. (specially), a fringe or tassel";
G2900;κραταιός;krataiós;" powerful";
G2901;κραταιόω;krataióō;" to empower, i.e. (passively) increase in vigor";
G2902;κρατέω;kratéō;" to use strength, i.e. seize or retain (literally or figuratively)";
G2903;κράτιστος;krátistos;" strongest, i.e. (in dignity) very honorable";
G2904;κράτος;krátos;" vigor ('great') (literally or figuratively)";
G2905;κραυγάζω;kraugázō;" to clamor";
G2906;κραυγή;kraugḗ;" an outcry (in notification, tumult or grief)";
G2907;κρέας;kréas;" (butcher's) meat";
G2908;κρεῖσσον;kreîsson;" (as noun) better, i.e. greater advantage";
G2909;κρείττων;kreíttōn;" stronger, i.e. (figuratively) better, i.e. nobler";
G2910;κρεμάννυμι;kremánnymi;" to hang";
G2911;κρημνός;krēmnós;" overhanging, i.e. a precipice";
G2912;Κρής;Krḗs;" a Cretan, i.e. inhabitant of Crete";
G2913;Κρήσκης;Krḗskēs;" growing, Cresces (i.e. Crescens), a Christian";
G2914;Κρήτη;Krḗtē;" Crete, an island in the Mediterranean";
G2915;κριθή;krithḗ;" barley";
G2916;κρίθινος;kríthinos;" consisting of barley";
G2917;κρίμα;kríma;" a decision (the function or the effect, for or against ('crime'))";
G2918;κρίνον;krínon;" a lily";
G2919;κρίνω;krínō;" by implication, to try, condemn, punish";
G2920;κρίσις;krísis;"decision (subjectively or objectively, for or against), by extension, a tribunal, by implication, justice (especially, divine law)";
G2921;Κρίσπος;Kríspos;" 'crisp', Crispus, a Corinthian";
G2922;κριτήριον;kritḗrion;" a rule of judging ('criterion'), i.e. (by implication) a tribunal";
G2923;κριτής;kritḗs;" a judge (genitive case or specially)";
G2924;κριτικός;kritikós;" decisive ('critical'), i.e. discriminative";
G2925;κρούω;kroúō;" to rap";
G2926;κρύπτη;krýptē;" a hidden place, i.e. cellar ('crypt')";
G2927;κρυπτός;kryptós;" concealed, i.e. private";
G2928;κρύπτω;krýptō;" to conceal (properly, by covering)";
G2929;κρυσταλλίζω;krystallízō;" to make (i.e. intransitively, resemble) ice ('crystallize')";
G2930;κρύσταλλος;krýstallos;" ice, i.e. (by analogy) rock 'crystal'";
G2931;κρυφῆ;kryphē;" privately";
G2932;κτάομαι;ktáomai;" to get, i.e. acquire (by any means, own)";
G2933;κτῆμα;ktēma;" an acquirement, i.e. estate";
G2934;κτῆνος;ktēnos;" property, i.e. (specially) a domestic animal";
G2935;κτήτωρ;ktḗtōr;" an owner";
G2936;κτίζω;ktízō;" to fabricate, i.e. found (form originally)";
G2937;κτίσις;ktísis;" original formation (properly, the act, by implication, the thing, literally or figuratively)";
G2938;κτίσμα;ktísma;" an original formation (concretely), i.e. product (created thing)";
G2939;κτίστης;ktístēs;" a founder, i.e. God (as author of all things)";
G2940;κυβεία;kybeía;" gambling, i.e. (figuratively) artifice or fraud";
G2941;κυβέρνησις;kybérnēsis;" pilotage, i.e. (figuratively) directorship (in the church)";
G2942;κυβερνήτης;kybernḗtēs;" helmsman, i.e. (by implication) captain";
G2943;κυκλόθεν;kyklóthen;" from the circle, i.e. all around";
G2944;κυκλόω;kyklóō;" to encircle, i.e. surround";
G2945;κύκλῳ;kýklōi;" akin to G2947 (κυλιόω)), i.e. in a circle (by implication, of G1722 (ἐν)), i.e. (adverbially) all around";
G2946;κύλισμα;kýlisma;" a wallow (the effect of rolling), i.e. filth";
G2947;κυλιόω;kylióō;" compare G2945 (κύκλῳ), G1507 (εἱλίσσω)), to roll about";
G2948;κυλλός;kyllós;" rocking about, i.e. crippled (maimed, in feet or hands)";
G2949;κῦμα;kŷma;" a billow (as bursting or toppling)";
G2950;κύμβαλον;kýmbalon;" a 'cymbal' (as hollow)";
G2951;κύμινον;kýminon;" dill or fennel ('cummin')";
G2952;κυνάριον;kynárion;" a puppy";
G2953;Κύπριος;Kýprios;" a Cyprian (Cypriot), i.e. inhabitant of Cyprus";
G2954;Κύπρος;Kýpros;" Cyprus, an island in the Mediterranean";
G2955;κύπτω;kýptō;" to bend forward";
G2956;Κυρηναῖος;Kyrēnaîos;" i.e. Cyrenæan, i.e. inhabitant of Cyrene";
G2957;Κυρήνη;Kyrḗnē;" Cyrene, a region of Africa";
G2958;Κυρήνιος;Kyrḗnios;" Cyrenius (i.e. Quirinus), a Roman";
G2959;Κυρία;Kyría;" Cyria, a Christian woman";
G2960;κυριακός;kyriakós;" belonging to the Lord (Jehovah or Jesus)";
G2961;κυριεύω;kyrieúō;" to rule";
G2962;κύριος;kýrios;" supreme in authority, i.e. (as noun) controller, by implication, Master (as a respectful title)";
G2963;κυριότης;kyriótēs;" mastery, i.e. (concretely and collectively) rulers";
G2964;κυρόω;kyróō;" to make authoritative, i.e. ratify";
G2965;κύων;kýōn;" a dog ('hound') (literally or figuratively)";
G2966;κῶλον;kōlon;" a limb of the body (as if lopped)";
G2967;κωλύω;kōlýō;" to estop, i.e. prevent (by word or act)";
G2968;κώμη;kṓmē;" a hamlet (as if laid down)";
G2969;κωμόπολις;kōmópolis;" an unwalled city";
G2970;κῶμος;kōmos;" a carousal (as if letting loose)";
G2971;κώνωψ;kṓnōps;" a mosquito (from its stinging proboscis)";
G2972;Κώς;Kṓs;" Cos, an island in the Mediterranean";
G2973;Κωσάμ;Kōsám;" Cosam (i.e. Kosam) an Israelite";
G2974;κωφός;kōphós;" blunted, i.e. (figuratively) of hearing (deaf) or speech (dumb)";
G2975;λαγχάνω;lanchánō;" to lot, i.e. determine (by implication, receive) especially by lot";
G2976;Λάζαρος;Lázaros;" Lazarus (i.e. Elazar), the name of two Israelites (one imaginary)";
G2977;λάθρα;láthra;" privately";
G2978;λαῖλαψ;laîlaps;" a whirlwind (squall)";
G2979;λακτίζω;laktízō;" to recalcitrate";
G2980;λαλέω;laléō;" to talk, i.e. utter words";
G2981;λαλιά;laliá;" talk";
G2982;λαμά;lamá;" lama (i.e. why)";
G2983;λαμβάνω;lambánō;" while G138 (αἱρέομαι) is more violent, to seize or remove))";
G2984;Λάμεχ;Lámech;" Lamech (i.e. Lemek), a patriarch";
G2985;λαμπάς;lampás;" a 'lamp' or flambeau";
G2986;λαμπρός;lamprós;" radiant, by analogy, limpid, figuratively, magnificent or sumptuous (in appearance)";
G2987;λαμπρότης;lamprótēs;" brilliancy";
G2988;λαμπρῶς;lamprōs;" brilliantly, i.e. figuratively, luxuriously";
G2989;λάμπω;lámpō;" to beam, i.e. radiate brilliancy (literally or figuratively)";
G2990;λανθάνω;lanthánō;" to lie hid (literally or figuratively), often used adverbially, unwittingly";
G2991;λαξευτός;laxeutós;" rock-quarried";
G2992;λαός;laós;" a people (in general, thus differing from G1218 (δῆμος), which denotes one's own populace)";
G2993;Λαοδίκεια;Laodíkeia;" Laodicia, a place in Asia Minor";
G2994;Λαοδικεύς;Laodikeús;" a Laodicean, i.e. inhabitant of Laodicia";
G2995;λάρυγξ;lárynx;" the throat ('larynx')";
G2996;Λασαία;Lasaía;" Lasæa, a place in Crete";
G2997;λάσχω;láschō;" to crack open (from a fall)";
G2998;λατομέω;latoméō;" to quarry";
G2999;λατρεία;latreía;" ministration of God, i.e. worship";
G3000;λατρεύω;latreúō;" to minister (to God), i.e. render religious homage";
G3001;λάχανον;láchanon;" a vegetable";
G3002;Λεββαῖος;Lebbaîos;" Lebbæus, a Christian";
G3003;λεγεών;legeṓn;" a 'legion', i.e. Roman regiment (figuratively)";
G3004;λέγω;légō;" properly, to 'lay' forth, i.e. (figuratively) relate (in words (usually of systematic or set discourse, whereas G2036 (ἔπω) and G5346 (φημί) generally refer to an individual expression or speech respectively, while G4483 (ῥέω) is properly to break silence merely, and G2980 (λαλέω) means an extended or random harangue)), by implication, to mean";
G3005;λεῖμμα;leîmma;" a remainder";
G3006;λεῖος;leîos;" smooth, i.e. 'level'";
G3007;λείπω;leípō;" to leave, i.e. (intransitively or passively) to fail or be absent";
G3008;λειτουργέω;leitourgéō;" to be a public servant, i.e. (by analogy) to perform religious or charitable functions (worship, obey, relieve)";
G3009;λειτουργία;leitourgía;" public function (as priest ('liturgy') or almsgiver)";
G3010;λειτουργικός;leitourgikós;" functional publicly ('liturgic'), i.e. beneficient";
G3011;λειτουργός;leitourgós;" a public servant, i.e. a functionary in the Temple or Gospel, or (genitive case) a worshipper (of God) or benefactor (of man)";
G3012;λέντιον;léntion;" a 'linen' cloth, i.e. apron";
G3013;λεπίς;lepís;" a flake";
G3014;λέπρα;lépra;" scaliness, i.e. 'leprosy'";
G3015;λεπρός;leprós;" scaly, i.e. leprous (a leper)";
G3016;λεπτόν;leptón;" something scaled (light), i.e. a small coin";
G3017;Λευΐ;Leuḯ;" Levi, the name of three Israelites";
G3018;Λευΐς;Leuḯs;" Lewis (i.e. Levi), a Christian";
G3019;Λευΐτης;Leuḯtēs;" a Levite, i.e. descendant of Levi";
G3020;Λευϊτικός;Leuïtikós;" Levitic, i.e. relating to the Levites";
G3021;λευκαίνω;leukaínō;" to whiten";
G3022;λευκός;leukós;" white";
G3023;λέων;léōn;" a 'lion'";
G3024;λήθη;lḗthē;" forgetfulness";
G3025;ληνός;lēnós;" a trough, i.e. wine-vat";
G3026;λῆρος;lēros;" twaddle, i.e. an incredible story";
G3027;λῃστής;lēistḗs;" a brigand";
G3028;λῆμψις;lēmpsis;" receipt (the act)";
G3029;λίαν;lían;" much (adverbially)";
G3030;λίβανος;líbanos;" the incense-tree, i.e. (by implication) incense itself";
G3031;λιβανωτός;libanōtós;" frankincense, i.e. (by extension) a censer for burning it";
G3032;Λιβερτῖνος;Libertînos;" a Roman freedman";
G3033;Λιβύη;Libýē;" Libye, a region of Africa";
G3034;λιθάζω;litházō;" to lapidate";
G3035;λίθινος;líthinos;" stony, i.e. made of stone";
G3036;λιθοβολέω;lithoboléō;" to throw stones, i.e. lapidate";
G3037;λίθος;líthos;" a stone (literally or figuratively)";
G3038;λιθόστρωτος;lithóstrōtos;" stone-strewed, i.e. a tessellated mosaic on which the Roman tribunal was placed";
G3039;λικμάω;likmáō;" to winnow, i.e. (by analogy), to triturate";
G3040;λιμήν;limḗn;" a harbor";
G3041;λίμνη;límnē;" a pond (large or small)";
G3042;λιμός;limós;" a scarcity of food";
G3043;λίνον;línon;" flax, i.e. (by implication) 'linen'";
G3044;Λίνος;Línos;" Linus, a Christian";
G3045;λιπαρός;liparós;" fat, i.e. (figuratively) sumptuous";
G3046;λίτρα;lítra;" a pound in weight";
G3047;λίψ;líps;" the south(- west) wind (as bringing rain, i.e. (by extension) the south quarter)";
G3048;λογία;logía;" a contribution";
G3049;λογίζομαι;logízomai;" to take an inventory, i.e. estimate (literally or figuratively)";
G3050;λογικός;logikós;" rational ('logical')";
G3051;λόγιον;lógion;" an utterance (of God)";
G3052;λόγιος;lógios;" fluent, i.e. an orator";
G3053;λογισμός;logismós;" computation, i.e. (figuratively) reasoning (conscience, conceit)";
G3054;λογομαχέω;logomachéō;" to be disputatious (on trifles)";
G3055;λογομαχία;logomachía;" disputation about trifles ('logomachy')";
G3056;λόγος;lógos;" something said (including the thought), by implication, a topic (subject of discourse), also reasoning (the mental faculty) or motive, by extension, a computation, specially, (with the article in John) the Divine Expression (i.e. Christ)";
G3057;λόγχη;lónchē;" a 'lance'";
G3058;λοιδορέω;loidoréō;" to reproach, i.e. vilify";
G3059;λοιδορία;loidoría;" slander or vituperation";
G3060;λοίδορος;loídoros;" abusive, i.e. a blackguard";
G3061;λοιμός;loimós;" a plague (literally, the disease, or figuratively, a pest)";
G3062;λοιποί;loipoí;" remaining ones";
G3063;λοιπόν;loipón;" something remaining (adverbially)";
G3064;λοιποῦ;loipoû;" remaining time";
G3065;Λουκᾶς;Loukâs;" Lucas, a Christian";
G3066;Λούκιος;Loúkios;" illuminative, Lucius, a Christian";
G3067;λουτρόν;loutrón;" a bath, i.e. (figuratively), baptism";
G3068;λούω;loúō;" to bathe (the whole person, whereas G3538 (νίπτω) means to wet a part only, and G4150 (πλύνω) to wash, cleanse garments exclusively)";
G3069;Λύδδα;Lýdda;" Lydda (i.e. Lod), a place in Palestine";
G3070;Λυδία;Lydía;" Lydia, a Christian woman";
G3071;Λυκαονία;Lykaonía;" Lycaonia, a region of Asia Minor";
G3072;Λυκαονιστί;Lykaonistí;" Lycaonistically, i.e. in the language of the Lycaonians";
G3073;Λυκία;Lykía;" Lycia, a province of Asia Minor";
G3074;λύκος;lýkos;" a wolf";
G3075;λυμαίνομαι;lymaínomai;" properly, to soil, i.e. (figuratively) insult (maltreat)";
G3076;λυπέω;lypéō;" to distress, reflexively or passively, to be sad";
G3077;λύπη;lýpē;" sadness";
G3078;Λυσανίας;Lysanías;" grief-dispelling, Lysanias, a governor of Abilene";
G3079;Λυσίας;Lysías;" Lysias, a Roman";
G3080;λύσις;lýsis;" a loosening, i.e. (specially), divorce";
G3081;λυσιτελεῖ;lysiteleî;" impersonally, it answers the purpose, i.e. is advantageous";
G3082;Λύστρα;Lýstra;" Lystra, a place in Asia Minor";
G3083;λύτρον;lýtron;" something to loosen with, i.e. a redemption price (figuratively, atonement)";
G3084;λυτρόω;lytróō;" to ransom (literally or figuratively)";
G3085;λύτρωσις;lýtrōsis;" a ransoming (figuratively)";
G3086;λυτρωτής;lytrōtḗs;" a redeemer (figuratively)";
G3087;λυχνία;lychnía;" a lamp-stand (literally or figuratively)";
G3088;λύχνος;lýchnos;" a portable lamp or other illuminator (literally or figuratively)";
G3089;λύω;lýō;" to 'loosen' (literally or figuratively)";
G3090;Λωΐς;Lōḯs;" Lois, a Christian woman";
G3091;Λώτ;Lṓt;" Lot, a patriarch";
G3092;Μαάθ;Maáth;" Maath, an Israelite";
G3093;Μαγδαλά;Magdalá;" the tower, Magdala (i.e. Migdala), a place in Palestine";
G3094;Μαγδαληνή;Magdalēnḗ;" a female Magdalene, i.e. inhabitant of Magdala";
G3095;μαγεία;mageía;" 'magic'";
G3096;μαγεύω;mageúō;" to practice magic";
G3097;μάγος;mágos;" a Magian, i.e. Oriental scientist, by implication, a magician";
G3098;Μαγώγ;Magṓg;" Magog, a foreign nation, i.e. (figuratively) an Antichristian party";
G3099;Μαδιάν;Madián;" Madian (i.e. Midian), a region of Arabia";
G3100;μαθητεύω;mathēteúō;" intransitively, to become a pupil, transitively, to disciple, i.e. enrol as scholar";
G3101;μαθητής;mathētḗs;" a learner, i.e. pupil";
G3102;μαθήτρια;mathḗtria;" a female pupil";
G3103;Μαθουσάλα;Mathousála;" Mathusala (i.e. Methushelach), an antediluvian";
G3104;Μαϊνάν;Maïnán;" Mainan, an Israelite";
G3105;μαίνομαι;maínomai;" through the idea of insensate craving), to rave as a 'maniac'";
G3106;μακαρίζω;makarízō;" to beatify, i.e. pronounce (or esteem) fortunate";
G3107;μακάριος;makários;" supremely blest, by extension, fortunate, well off";
G3108;μακαρισμός;makarismós;" beatification, i.e. attribution of good fortune";
G3109;Μακεδονία;Makedonía;" Macedonia, a region of Greece";
G3110;Μακεδών;Makedṓn;" a Macedon (Macedonian), i.e. inhabitant of Macedonia";
G3111;μάκελλον;mákellon;" a butcher's stall, meat market or provision-shop";
G3112;μακράν;makrán;" at a distance (literally or figuratively)";
G3113;μακρόθεν;makróthen;" from a distance or afar";
G3114;μακροθυμέω;makrothyméō;" to be long-spirited, i.e. (objectively) forbearing or (subjectively) patient";
G3115;μακροθυμία;makrothymía;" longanimity, i.e. (objectively) forbearance or (subjectively) fortitude";
G3116;μακροθυμώς;makrothymṓs;" with long (enduring) temper, i.e. leniently";
G3117;μακρός;makrós;" long (in place (distant) or time (neuter plural))";
G3118;μακροχρόνιος;makrochrónios;" long-timed, i.e. long-lived";
G3119;μαλακία;malakía;" softness, i.e. enervation (debility)";
G3120;μαλακός;malakós;" soft, i.e. fine (clothing), figuratively, a catamite";
G3121;Μαλελεήλ;Maleleḗl;" Maleleel (i.e. Mahalalel), an antediluvian";
G3122;μάλιστα;málista;" (adverbially) most (in the greatest degree) or particularly";
G3123;μᾶλλον;mâllon;" (adverbially) more (in a greater degree)) or rather";
G3124;Μάλχος;Málchos;" Malchus, an Israelite";
G3125;μάμμη;mámmē;" a grandmother";
G3126;μαμμωνᾶς;mammōnâs;" mammonas, i.e. avarice (deified)";
G3127;Μαναήν;Manaḗn;" Manaën, a Christian";
G3128;Μανασσῆς;Manassēs;" Mannasses (i.e. Menashsheh), an Israelite";
G3129;μανθάνω;manthánō;" to learn (in any way)";
G3130;μανία;manía;" craziness";
G3131;μάννα;mánna;" manna (i.e. man), an edible gum";
G3132;μαντεύομαι;manteúomai;" to divine, i.e. utter spells (under pretense of foretelling";
G3133;μαραίνω;maraínō;" to extinguish (as fire), i.e. (figuratively and passively) to pass away";
G3134;μαρὰν ἀθά;maràn athá;" maranatha, i.e. an exclamation of the approaching divine judgment";
G3135;μαργαρίτης;margarítēs;" a pearl";
G3136;Μάρθα;Mártha;" Martha, a Christian woman";
G3137;Μαρία;María;" Maria or Mariam (i.e. Mirjam), the name of six Christian females";
G3138;Μάρκος;Márkos;" Marcus, a Christian";
G3139;μάρμαρος;mármaros;" marble (as sparkling white)";
G3140;μαρτυρέω;martyréō;" to be a witness, i.e. testify (literally or figuratively)";
G3141;μαρτυρία;martyría;" evidence given (judicially or genitive case)";
G3142;μαρτύριον;martýrion;" something evidential, i.e. (genitive case) evidence given or (specially), the Decalogue (in the sacred Tabernacle)";
G3143;μαρτύρομαι;martýromai;" to be adduced as a witness, i.e. (figuratively) to obtest (in affirmation or exhortation)";
G3144;μάρτυς;mártys;" a witness (literally (judicially) or figuratively (genitive case)), by analogy, a 'martyr'";
G3145;μασσάομαι;massáomai;" to chew";
G3146;μαστιγόω;mastigóō;" to flog (literally or figuratively)";
G3147;μαστίζω;mastízō;" to whip (literally)";
G3148;μάστιξ;mástix;" a whip (literally, the Roman flagellum for criminals, figuratively, a disease)";
G3149;μαστός;mastós;" a (properly, female) breast (as if kneaded up)";
G3150;ματαιολογία;mataiología;" random talk, i.e. babble";
G3151;ματαιολόγος;mataiológos;" an idle (i.e. senseless or mischievous) talker, i.e. a wrangler";
G3152;μάταιος;mátaios;" empty, i.e. (literally) profitless, or (specially), an idol";
G3153;ματαιότης;mataiótēs;" inutility, figuratively, transientness, morally, depravity";
G3154;ματαιόω;mataióō;" to render (passively, become) foolish, i.e. (morally) wicked or (specially), idolatrous";
G3155;μάτην;mátēn;" folly, i.e. (adverbially) to no purpose";
G3156;Ματθαῖος;Matthaîos;" Matthæus (i.e. Matthitjah), an Israelite and a Christian";
G3157;Ματθάν;Matthán;" Matthan (i.e. Mattan), an Israelite";
G3158;Ματθάτ;Matthát;" Matthat (i.e. Mattithjah), the name of two Israelites";
G3159;Ματθίας;Matthías;" Matthias (i.e. Mattithjah), an Israelite";
G3160;Ματταθά;Mattathá;" Mattatha (i.e. Mattithjah), an Israelite";
G3161;Ματταθίας;Mattathías;" Mattathias (i.e. Mattithjah), an Israelite and a Christian";
G3162;μάχαιρα;máchaira;" a knife, i.e. dirk, figuratively, war, judicial punishment";
G3163;μάχη;máchē;" a battle, i.e. (figuratively) controversy";
G3164;μάχομαι;máchomai;" to war, i.e. (figuratively) to quarrel, dispute";
G3165;μέ;mé;" me";
G3166;μεγαλαυχέω;megalauchéō;" akin to G837 (αὐξάνω) and G2744 (καυχάομαι)), to talk big, i.e. be grandiloquent (arrogant, egotistic)";
G3167;μεγαλεῖος;megaleîos;" magnificent, i.e. (neuter, plural as noun) a conspicuous favor, or (subjectively) perfection";
G3168;μεγαλειότης;megaleiótēs;" superbness, i.e. glory or splendor";
G3169;μεγαλοπρεπής;megaloprepḗs;" befitting greatness or magnificence (majestic)";
G3170;μεγαλύνω;megalýnō;" to make (or declare) great, i.e. increase or (figuratively) extol";
G3171;μεγάλως;megálōs;" much";
G3172;μεγαλωσύνη;megalōsýnē;" greatness, i.e. (figuratively) divinity (often God himself)";
G3173;μέγας;mégas;" big (literally or figuratively, in a very wide application)";
G3174;μέγεθος;mégethos;" magnitude (figuratively)";
G3175;μεγιστᾶνες;megistânes;" grandees";
G3176;μέγιστος;mégistos;" greatest or very great";
G3177;μεθερμηνεύω;methermēneúō;" to explain over, i.e. translate";
G3178;μέθη;méthē;" an intoxicant, i.e. (by implication) intoxication";
G3179;μεθίστημι;methístēmi;" to transfer, i.e. carry away, depose or (figuratively) exchange, seduce";
G3180;μεθοδεία;methodeía;" travelling over, i.e. travesty (trickery)";
G3181;μεθόριος;methórios;" bounded alongside, i.e. contiguous (neuter plural as noun, frontier)";
G3182;μεθύσκω;methýskō;" to intoxicate";
G3183;μέθυσος;méthysos;" tipsy, i.e. (as noun) a sot";
G3184;μεθύω;methýō;" to drink to intoxication, i.e. get drunk";
G3185;μεῖζον;meîzon;" (adverbially) in greater degree";
G3186;μειζότερος;meizóteros;" still larger (figuratively)";
G3187;μείζων;meízōn;" larger (literally or figuratively, specially, in age)";
G3188;μέλαν;mélan;" ink";
G3189;μέλας;mélas;" black";
G3190;Μελεᾶς;Meleâs;" Meleas, an Israelite";
G3191;μελετάω;meletáō;" to take care of, i.e. (by implication) revolve in the mind";
G3192;μέλι;méli;" honey";
G3193;μελίσσιος;melíssios;" relating to honey, i.e. bee (comb)";
G3194;Μελίτη;Melítē;" Melita, an island in the Mediterranean";
G3195;μέλλω;méllō;" to intend, i.e. be about to be, do, or suffer something (of persons or things, especially events, in the sense of purpose, duty, necessity, probability, possibility, or hesitation)";
G3196;μέλος;mélos;" a limb or part of the body";
G3197;Μελχί;Melchí;" Melchi (i.e. Malki), the name of two Israelites";
G3198;Μελχισεδέκ;Melchisedék;" Melchisedek (i.e. Malkitsedek), a patriarch";
G3199;μέλω;mélō;" to be of interest to, i.e. to concern (only third person singular present indicative used impersonally, it matters)";
G3200;μεμβράνα;membrána;" a (written) sheep-skin";
G3201;μέμφομαι;mémphomai;" to blame";
G3202;μεμψίμοιρος;mempsímoiros;" akin to the base of G3313 (μέρος)), blaming fate, i.e. querulous (discontented)";
G3303;μέν;mén;" properly, indicative of affirmation or concession (in fact), usually followed by a contrasted clause with G1161 (δέ) (this one, the former, etc.)";
G3304;μενοῦνγε;menoûnge;" so then at least";
G3305;μέντοι;méntoi;" indeed though, i.e. however";
G3306;μένω;ménō;" to stay (in a given place, state, relation or expectancy)";
G3307;μερίζω;merízō;" to part, i.e. (literally) to apportion, bestow, share, or (figuratively) to disunite, differ";
G3308;μέριμνα;mérimna;" solicitude";
