StrongID;OriginalWord;Transliteration;EnglishDefinition;HungarianDefinition
G3717;ὀρθός;orthós; right (as rising), i.e. (perpendicularly) erect (figuratively, honest), or (horizontally) level or direct;egyenes, felálló (szó szerint), igaz, becsületes (átvitt értelemben), vagy vízszintes, egyenes vonalú.
G3718;ὀρθοτομέω;orthotoméō;;
G3719;ὀρθρίζω;orthrízō; to use the dawn, i.e. (by implication) to repair betimes;hajnalra kelni, korán gondoskodni valamiről, időben megjavítani vagy helyrehozni.
G3720;ὀρθρινός;orthrinós; relating to the dawn, i.e. matutinal (as an epithet of Venus, especially brilliant in the early day);hajnalhoz tartozó, vagyis reggeli (különösen a hajnalcsillag, Vénusz jelzőjeként, amely a kora reggeli órákban különösen fényes)
G3721;ὄρθριος;órthrios; in the dawn, i.e. up at day-break;hajnalban, vagyis napkeltekor, reggelente.
G3722;ὄρθρος;órthros; dawn (as sun-rise, rising of light), by extension, morn;hajnal (a napfelkelte, a fény feltámadása), kiterjesztésként reggel.
G3723;ὀρθῶς;orthōs; in a straight manner, i.e. (figuratively) correctly (also morally);egyenesen, helyesen, igazán (szó szerint és erkölcsileg is)
G3724;ὁρίζω;horízō; to mark out or bound ('horizon'), i.e. (figuratively) to appoint, decree, specify;meghatározni, kijelölni, határokat szabni (mint a horizont), illetve (átvitt értelemben) elrendelni, törvénybe iktatni, pontosítani.
G3725;ὅριον;hórion; a boundary-line, i.e. (by implication) a frontier (region);határvonal, vagyis (következtetésként) határvidék (terület)
G3726;ὁρκίζω;horkízō; to put on oath, i.e. make swear, by analogy, to solemnly enjoin;esküt mondatni, ünnepélyesen megbízni, szavazni, megerősíteni
G3727;ὅρκος;hórkos; perhaps akin to G3725 (ὅριον)), a limit, i.e. (sacred) restraint (specially, an oath);talán G3725-höz (ὅριον) kapcsolódó, egy határ, azaz (szent) korlát (különösen eskü)
G3728;ὁρκωμοσία;horkōmosía; asseveration on oath;esküvétel, eskü alatt tett kijelentés, hiteles megerősítés
G3729;ὁρμάω;hormáō; to start, spur or urge on, i.e. (reflexively) to dash or plunge;indulni, ösztönözni, sürgetni, vagy (visszafelé reflexíven) nekiindulni, meredni, rohanni.
G3730;ὁρμή;hormḗ; a violent impulse, i.e. onset;erős indíttatás, heves fellépés, támadás, roham
G3731;ὅρμημα;hórmēma; an attack, i.e. (abstractly) precipitancy;roham, vagy hirtelen elhatározás, meggondolatlanság
G3732;ὄρνεον;órneon; a birdling;csicsergő, fiókakorú madár, madárfióka
G3733;ὄρνις;órnis; a bird (as rising in the air), i.e. (specially), a hen (or female domestic fowl);madár (a levegőben emelkedő lény), különösen tyúk (vagy házi szárnyas állat)
G3734;ὁροθεσία;horothesía; a limit-placing, i.e. (concretely) boundary-line;határkiigazítás, vagyis a határok pontos meghatározása, kijelölése.
G3735;ὄρος;óros; perhaps akin to G142 (αἴρω), compare G3733 (ὄρνις)), a mountain (as lifting itself above the plain);hegy, valószínűleg G142 (αἴρω) származék, G3733 (ὄρνις) összehasonlításával, a síkságtól felemelkedő hegy (földrajzi értelemben)
G3736;ὀρύσσω;orýssō; to 'burrow' in the ground, i.e. dig;földbe ásni, szondázni, feltárni, bányászni
G3737;ὀρφανός;orphanós; bereaved ('orphan'), i.e. parentless;árva, vagyis szülőktől elválasztott, gyászoló, elhagyatott.
G3738;ὀρχέομαι;orchéomai; to dance (from the ranklike or regular motion);táncolni (rendszeres, ritmusos mozgásból), ugrálni, örvendezni tánccal
G3739;ὅς;hós; the relatively (sometimes demonstrative) pronoun, who, which, what, that;aki, amely, mi, az – viszonylag (néha mutató) névmásként használva
G3740;ὁσάκις;hosákis; how (i.e. with G302 (ἄν), so) many times as;ahányszor (azaz, amennyiszer, ahogy gyakran), amennyiben (egy adott feltétel teljesülése esetén)
G3741;ὅσιος;hósios; and from G40 (ἅγιος), which relates to purity from defilement), i.e. hallowed (pious, sacred, sure);szent, igaz, tiszta, istenfélő, szentelt, megbízható, biztos (a tisztulástól való mentesedéssel kapcsolatos, így szent, igaz, istenfélő, vagy megbízható értelemben)
G3742;ὁσιότης;hosiótēs; piety;istenfélelem, igazlelkűség, ájtatosság, istennek tetsző életvitel.
G3743;ὁσίως;hosíōs; piously;istenfélelemmel, igazán, szentül, mély tisztelettel és odaadással (Isten iránt)
G3744;ὀσμή;osmḗ; fragrance (literally or figuratively);illat, szó szerint vagy átvitt értelemben (például bűnök illata, áldozatok illata)
G3745;ὅσος;hósos; as (much, great, long, etc.) as;amennyire, olyan mértékben, ahogy, annyi, amennyi.
G3746;ὅσπερ;hósper; who especially;aki különösen, vagyis, mint, különösen az, aki
G3747;ὀστέον;ostéon; a bone;csont, testalkotó elem, csontváz része
G3748;ὅστις;hóstis; which some, i.e. any that, also (definite) which same;aki, valaki, az, ugyanaz
G3749;ὀστράκινος;ostrákinos; earthen-ware, i.e. clayey, by implication, frail;agyagból készült, tehát törékeny, mulandó.
G3750;ὄσφρησις;ósphrēsis; smell (the sense);szaglás (az érzékszerv)
G3751;ὀσφῦς;osphŷs; the loin (externally), i.e. the hip, internally (by extension) procreative power;derék (külsőleg), azaz a csípő, belsőleg (kiterjesztésként) a nemzőerő.
G3752;ὅταν;hótan; whenever (implying hypothesis or more or less uncertainty), also causatively (conjunctionally) inasmuch as;amikor (feltételezést vagy bizonyos mértékű bizonytalanságot sugallva), továbbá okként (kötőszóként) amennyiben, mivel.
G3753;ὅτε;hóte; at which (thing) too, i.e. when;amikor, azon időpontban, amikor (valami történik)
G3754;ὅτι;hóti; demonstrative, that (sometimes redundant), causative, because;hogy (néha feleslegesen), mert, mivel (okot kifejező kötőszó)
G3755;ὅτου;hótou; during which same time, i.e. whilst;amely idő alatt, vagyis miközben
G3756;οὐ;ou; the absolute negative (compare G3361 (μή)) adverb, no or not;nem, határozott tagadás (a 'még' ellentétben álló tagadóval)
G3757;οὗ;hoû; at which place, i.e. where;hol, azaz mely helyen, ahelyen
G3758;οὐά;ouá; 'ah';úgy szól, mint a fájdalom vagy a gyász hangja
G3759;οὐαί;ouaí; 'woe';jaj, bánat, kiáltás a szenvedés vagy a kárhozat felett, gyakran istenítéletre utalva.
G3760;οὐδαμῶς;oudamōs; by no means;semmilyen módon sem, egyáltalán nem, semmiképpen sem
G3761;οὐδέ;oudé; not however, i.e. neither, nor, not even;sem, azonban, vagyis sem, sem, még csak nem
G3762;οὐδείς;oudeís; not even one (man, woman or thing), i.e. none, nobody, nothing;egyetlen egy sem, azaz senki, semmi, egy sem
G3763;οὐδέποτε;oudépote; not even at any time, i.e. never at all;soha, egyetlen alkalommal sem, semmikor, egyáltalán nem
G3764;οὐδέπω;oudépō; not even yet;még nem is, vagy még nem következett be
G3765;οὐκέτι;oukéti; not yet, no longer;nem még, többé nem
G3766;οὐκοῦν;oukoûn; is it not therefore that, i.e. (affirmatively) hence or so;ezért nem, vagyis (megerősítéssel) ebből következően, vagy így van
G3767;οὖν;oûn; (adverbially) certainly, or (conjunctionally) accordingly;bizonyosan, vagy (összekötő szóként) következésképpen, ennélfogva, azután.
G3768;οὔπω;oúpō; not yet;még nem
G3769;οὐρά;ourá; a tail;farok, vége, utólagos rész, sorban követő rész (pl. zsinatban vagy menetben)
G3770;οὐράνιος;ouránios; celestial, i.e. belonging to or coming from the sky;égiek, azaz az éghez tartozó vagy onnan származó.
G3771;οὐρανόθεν;ouranóthen; from the sky;az égből, a mennyből, felülről, isteni eredetűként
G3772;οὐρανός;ouranós; the sky, by extension, heaven (as the abode of God), by implication, happiness, power, eternity, specially, the Gospel (Christianity);ég, kiterjesztésként az égbolt, Isten lakhelye, következményként a boldogság, hatalom, örökkévalóság, különösen az evangélium (kereszténység)
G3773;Οὐρβανός;Ourbanós; Urbanus (of the city, 'urbane'), a Christian;városi (a városhoz tartozó, 'polgári'), egy keresztény
G3774;Οὐρίας;Ourías; Urias (i.e. Urijah), a Hittite;Uriás, egy hettita.
G3775;οὖς;oûs; the ear (physically or mentally);fül, fizikailag vagy szellemileg (hallás szerveként vagy a hallás képességének/figyelemnek mint szellemi képességnek megfelelően)
G3776;οὐσία;ousía; substance, i.e. property (possessions);valóság, lényeg, természet, birtok, vagyon.
G3777;οὔτε;oúte; not too, i.e. neither or nor, by analogy, not even;se, vagy, még nem
G3778;οὗτος;hoûtos; the he (she or it), i.e. this or that (often with article repeated);ez, ez a, ama, amaz, ez vagy az (gyakran ismételt névelővel)
G3779;οὕτω;hoútō; in this way (referring to what precedes or follows);így, ebben a módon (arra utalva, ami megelőzi vagy követi)
G3780;οὐχί;ouchí; not indeed;valóban nem, igazán nem, nem igazán
G3781;ὀφειλέτης;opheilétēs; an ower, i.e. person indebted, figuratively, a delinquent, morally, a transgressor (against God);adós, azaz tartozó személy, átvitt értelemben elmaradott, erkölcsileg pedig bűnös (Isten ellen vétő)
G3782;ὀφειλή;opheilḗ; indebtedness, i.e. (concretely) a sum owed, figuratively, obligation, i.e. (conjugal) duty;adóság, azaz tartozás összege, átvitt értelemben kötelezettség, például házassági kötelesség.
G3783;ὀφείλημα;opheílēma; something owed, i.e. (figuratively) a due, morally, a fault;tartozás, valami, amit tartozunk, (átvitt értelemben) erkölcsi kötelesség, bűn, vétkesség.
G3784;ὀφείλω;opheílō; to owe (pecuniarily), figuratively, to be under obligation (ought, must, should), morally, to fail in duty;tartozni (pénzben), átvitt értelemben kötelezettség alatt állni (kell, muszáj, kellene), erkölcsileg kötelességet mulasztani.
G3785;ὄφελον;óphelon; I ought (wish), i.e. (interjection) oh that!;ó, bárcsak! (kívánás kifejezése), kötelességből kellene (valaminek a végrehajtása)
G3786;ὄφελος;óphelos; gain;előny, haszon, nyereség, jutalom
G3787;ὀφθαλμοδουλεία;ophthalmodouleía; sight-labor, i.e. that needs watching (remissness);szemterhelés, vagyis ami figyelmet igényel (hanyagolás esetén)
G3788;ὀφθαλμός;ophthalmós; the eye (literally or figuratively), by implication, vision, figuratively, envy (from the jealous side-glance);szem (szó szerint vagy átvitt értelemben), látás, a képzelőerő, átvitt értelemben irigység (a féltékeny pillantásból eredően)
G3789;ὄφις;óphis; a snake, figuratively, (as a type of sly cunning) an artful malicious person, especially Satan;gyík, kígyó, átvitt értelemben ravasz, alattomos ember, különösen a Sátán.
G3790;ὀφρῦς;ophrŷs; the eye-'brow' or forehead, i.e. (figuratively) the brink of a precipice;szemöldök vagy homlok, illetve (átvitt értelemben) a szakadék szélén, a lejtő pereme.
G3791;ὀχλέω;ochléō; to mob, i.e. (by implication) to harass;tömegesíteni, háborgatni, zaklatni, nyomorgatni
G3792;ὀχλοποιέω;ochlopoiéō; to make a crowd, i.e. raise a public disturbance;tömeget gyűjteni, felkelést szítani, zendülést okozni.
G3793;ὄχλος;óchlos; a throng (as borne along), by implication, the rabble, by extension, a class of people, figuratively, a riot;tömeg, népgyűlés, sokaság, nép, zendülés, lázadás.
G3794;ὀχύρωμα;ochýrōma; a castle (figuratively, argument);vár, (átvitt értelemben) érvelés, védelmezés
G3795;ὀψάριον;opsárion; a relish to other food (as if cooked sauce), i.e. (specially), fish (presumably salted and dried as a condiment);valamilyen ételhez kínált fűszer vagy ízesítő, különösen hal (valószínűleg sózott és szárított, mint ízesítőszer)
G3796;ὀψέ;opsé; (adverbially) late in the day, by extension, after the close of the day;estére, a nap vége felé, vagyis naplementét követően
G3797;ὄψιμος;ópsimos; later, i.e. vernal (showering);késői, azaz tavaszi (esővel járó)
G3798;ὄψιος;ópsios; late, feminine (as noun) afternoon (early eve) or nightfall (later eve);késői, nőneműként főnévként a délután (a kora est) vagy az est beállta (a későbbi est)
G3799;ὄψις;ópsis; properly, sight (the act), i.e. (by implication) the visage, an external show;látás (a látás aktusa), külső megjelenés, arc, külső ábrázat.
G3800;ὀψώνιον;opsṓnion; rations for a soldier, i.e. (by extension) his stipend or pay;katonai adomány, vagyis (kiterjesztésként) fizetése, bére.
G3801;ὁ ὢν καί ὁ ἦν καί ὁ ἐρχόμενος;ho ṑn kaí ho ēn kaí ho erchómenos; the one being and the one that was and the one coming, i.e. the Eternal, as a divine epithet of Christ;a létező, a volt és a jövő, azaz az Örökkévaló, mint Krisztus isteni jelzője.
G3802;παγιδεύω;pagideúō; to ensnare (figuratively);csapdába csalni (átvitt értelemben), rabul ejteni, megcsapdázni, becsapni, tőrrel megsebezni (átvitt értelemben)
G3803;παγίς;pagís; a trap (as fastened by a noose or notch), figuratively, a trick or statagem (temptation);csapda (mint hurkos vagy horgos fogóeszköz), átvitt értelemben trükk, ravaszság (kísértés)
G3804;πάθημα;páthēma; something undergone, i.e. hardship or pain, subjectively, an emotion or influence;valami, amit elviselünk, azaz nehézség vagy fájdalom, szubjektíven érzelem vagy befolyás.
G3805;παθητός;pathētós; liable (i.e. doomed) to experience pain;szenvedésre hajlamos, elrendeltetésű a fájdalomra, elítélt a szenvedésre.
G3806;πάθος;páthos; properly, suffering ('pathos'), i.e. (subjectively) a passion (especially concupiscence);lelki szenvedély, különösen a vágyakozás, szenvedés, vagy a Krisztus szenvedése (azaz a kereszthalál)
G3807;παιδαγωγός;paidagōgós; a boy-leader, i.e. a servant whose office it was to take the children to school, (by implication, (figuratively) a tutor ('pædagogue'));gyermeknevelő, azaz egy olyan szolgáló, akinek feladata volt a gyermekeket iskolába kísérni, (átvitt értelemben nevelő, tanító)
G3808;παιδάριον;paidárion; a little boy;kisgyermek, csecsemő, fiatal fiú
G3809;παιδεία;paideía; tutorage, i.e. education or training, by implication, disciplinary correction;"nevelés, oktatás, tanítás; a fegyelmezés, büntetés, intés, feddés gyakorlata is."
G3810;παιδευτής;paideutḗs; a trainer, i.e. teacher or (by implication) discipliner;nevelő, azaz tanító vagy (következtetésként) fegyelmező
G3811;παιδεύω;paideúō; to train up a child, i.e. educate, or (by implication), discipline (by punishment);nevelni, tanítani egy gyermeket, azaz oktatni, vagy (következtetésként) fegyelmezni (büntetéssel)
G3812;παιδιόθεν;paidióthen; from infancy;gyermekkorától fogva, születéstől kezdve
G3813;παιδίον;paidíon; a childling (of either sex), i.e. (properly), an infant, or (by extension) a half-grown boy or girl, figuratively, an immature Christian;gyermek, csecsemő, vagy (kiterjesztett értelemben) serdülőfiú vagy -lány, képletesen pedig éretlen keresztény
G3814;παιδίσκη;paidískē; a girl, i.e. (specially), a female slave or servant;lánygyermek, különösen rabszolga vagy szolgálóleány
G3815;παίζω;paízō; to sport (as a boy);játszani (gyermekként), szórakozni, mulatni, időt tölteni játékosan.
G3816;παῖς;paîs; a boy (as often beaten with impunity), or (by analogy), a girl, and (genitive case) a child, specially, a slave or servant (especially a minister to a king, and by eminence to God);fiú (gyakran büntetlenül megverve), vagy (analógiásan) lány, és (genetívuszban) gyermek, különösen rabszolga vagy szolgáló (különösen egy királynak, és kiemelten Istennek)
G3817;παίω;paíō; to hit (as if by a single blow and less violently than G5180 (τύπτω)), specially, to sting (as a scorpion);ütni (egyszeri, nem feltétlenül erős ütéssel), különösen csípni (mint egy skorpió)
G3818;Πακατιανή;Pakatianḗ; Pacatianian, a section of Phrygia;pakatiániai, Frígia egy területe
G3819;πάλαι;pálai; (adverbially) formerly, or (by relatively) sometime since, (elliptically as adjective) ancient;régen, valamikor a múltban, ősidőkben, régmúlt időktől fogva
G3820;παλαιός;palaiós; antique, i.e. not recent, worn out;régi, nem új, elhasználódott, óregységű, avas
G3821;παλαιότης;palaiótēs; antiquatedness;elavultság, régiség, ókor, a régi időkre való utalás, elhasználódás.
G3822;παλαιόω;palaióō; to make (passively, become) worn out, or declare obsolete;elhasználódni, megöregedni, elavulttá válni, érvénytelennek nyilvánítani.
G3823;πάλη;pálē; another form for G906 (βάλλω)), wrestling;küzdelem, birkózás, harc, erőpróba (valamivel vagy valaki ellen)
G3824;παλιγγενεσία;palingenesía; (spiritual) rebirth (the state or the act), i.e. (figuratively) spiritual renovation, specially, Messianic restoration;(szellemi) újjászületés (az állapot vagy a cselekedet), azaz (alakosan) szellemi megújulás, különösen a messiási helyreállítás.
G3825;πάλιν;pálin; (adverbially) anew, i.e. (of place) back, (of time) once more, or (conjunctionally) furthermore or on the other hand;újra, ismét, másodszor, vagy tovább, illetve viszont
G3826;παμπληθεί;pamplētheí; in full multitude, i.e. concertedly or simultaneously;teljes számban, azaz egyhangúlag vagy egy időben
G3827;πάμπολυς;pámpolys; full many, i.e. immense;nagyon sok, azaz hatalmas, felbecsülhetetlen, rendkívül nagy mértékű
G3828;Παμφυλία;Pamphylía; every-tribal, i.e. heterogeneous (G5561 (χώρα) being implied), Pamphylia, a region of Asia Minor;minden törzsű, vagyis vegyes (a χώρα [ország, terület] szó értelmében), Pamfília, Kis-Ázsia egyik tartománya.
G3829;πανδοχεῖον;pandocheîon; all-receptive, i.e. a public lodging-place (caravanserai or khan);mindenféle fogadó, vagyis nyilvános szálláshely (karavánszálló vagy han)
G3830;πανδοχεύς;pandocheús; an innkeeper (warden of a caravanserai);fogadómester (karavánszállás őre)
G3831;πανήγυρις;panḗgyris; a mass-meeting, i.e. (figuratively) universal companionship;tömeggyűlés, azaz (átvitt értelemben) egyetemes közösség, társaság, áldozati gyűlés.
G3832;πανοικί;panoikí; with the whole family;a teljes családdal, az egész háztartással együtt
G3833;πανοπλία;panoplía; full armor ('panoply');teljes fegyverzet, páncélzat, védelem eszközeinek összessége (a teljes hadviselő felszerelésre utal, nem csupán a test védelmére)
G3834;πανουργία;panourgía; adroitness, i.e. (in a bad sense) trickery or sophistry;furfangosság, ravaszság, csalárdság, megtévesztés, szofizmus (negatív értelemben)
G3835;πανοῦργος;panoûrgos; all-working, i.e. adroit (shrewd);mindentudó, ügyes, ravasz, leleményes, szellemes.
G3836;πανταχόθεν;pantachóthen; from all directions;minden irányból, mindenfelől, köröskörül
G3837;πανταχοῦ;pantachoû; universally;mindenütt, egyetemesen, mindenhová elérően, általánosan
G3838;παντελής;pantelḗs; full-ended, i.e. entire (neuter as noun, completion);teljes, befejezett, kiterjedt, minden tekintetben teljes (semleges nemű főnévként: teljesség, befejezett állapot)
G3839;πάντη;pántē; wholly;teljesen, egészen, mindenben, teljesen átfogóan [minden aspektusban, kimerítően]
G3840;πάντοθεν;pántothen; from (i.e. on) all sides;minden oldalról, mindenfelől, köröskörül, teljesen körülvéve
G3841;παντοκράτωρ;pantokrátōr; the all-ruling, i.e. God (as absolute and universal sovereign);mindenható, vagyis Isten (abszolút és univerzális uralkodóként)
G3842;πάντοτε;pántote; every when, i.e. at all times;mindig, azaz mindenkor, állandóan, folyamatosan
G3843;πάντως;pántōs; entirely, specially, at all events, (with negative, following) in no event;teljesen, különösen, mindenképpen, (tagadóval együtt) semmilyen esetben sem
G3844;παρά;pará; properly, near, i.e. (with genitive case) from beside (literally or figuratively), (with dative case) at (or in) the vicinity of (objectively or subjectively), (with accusative case) to the proximity with (local (especially beyond or opposed to) or causal (on account of);mellé, közel, (genetívuszban) melletti, (datívuszban) a közelében, (akuzatívuszban) a közelségébe, mellett (helyi értelemben, különösen túl vagy szemben, vagy okból)
G3845;παραβαίνω;parabaínō; to go contrary to, i.e. violate a command;szabályt megszegni, parancsolat ellen vétkezni, engedelmaskodást mellőzni.
G3846;παραβάλλω;parabállō; to throw alongside, i.e. (reflexively) to reach a place, or (figuratively) to liken;mellévetni, valamihez közelíteni, képletesen hasonlítani, példázni
G3847;παράβασις;parábasis; violation;szabálysértés, törésszabály, engedetlenség, vétkezés.
G3848;παραβάτης;parabátēs; a violator;szabálysértő, törvénytelen, az előírásokat megszegő, vétkező.
G3849;παραβιάζομαι;parabiázomai; to force contrary to (nature), i.e. compel (by entreaty);erőltetni, kényszeríteni (imával, könyörgéssel), természetellenesen befolyásolni.
G3850;παραβολή;parabolḗ; a similitude ('parable'), i.e. (symbolic) fictitious narrative (of common life conveying a moral), apothegm or adage;hasonlat, példázat, gyakran hétköznapi életből vett, erkölcsi tanulságot hordozó történet, rövid, bölcs mondás vagy közmondás.
G3851;παραβουλεύομαι;parabouleúomai; to misconsult, i.e. disregard;elvetni a tanácsot, figyelmen kívül hagyni a jóindulatú figyelmeztetést, rossz tanácsra hallgatni.
G3852;παραγγελία;parangelía; a mandate;parancs, megbízás, utasítás, rendelkezés (hatóság vagy felsőbb szerv által kiadva)
G3853;παραγγέλλω;parangéllō; to transmit a message, i.e. (by implication) to enjoin;üzenetet továbbítani, vagyis (következtetésként) parancsolni, előírni, rendelkezni.
G3854;παραγίνομαι;paragínomai; to become near, i.e. approach (have arrived), by implication, to appear publicly;közel kerülni, megjelenni, odaérkezni, nyilvánosan fellépni
G3855;παράγω;parágō; to lead near, i.e. (reflexively or intransitively) to go along or away;közelvezetni, (vissza)menni, elkísérni, elindulni, távozni.
G3856;παραδειγματίζω;paradeigmatízō; to show alongside (the public), i.e. expose to infamy;nyilvánosan bemutatni, példaként felmutatni (általában negatív értelemben, szégyenítés céljából), infámiára tenni.
G3857;παράδεισος;parádeisos; a park, i.e. (specially), an Eden (place of future happiness, 'paradise');kert, különösen (azaz) az Éden (a jövőbeli boldogság helye, 'paradicsom')
G3858;παραδέχομαι;paradéchomai; to accept near, i.e. admit or (by implication) delight in;elfogadni közelről, azaz beengedni vagy (következtetésként) gyönyörködni benne
G3859;παραδιατριβή;paradiatribḗ; misemployment, i.e. meddlesomeness;fáradtságos, céltalan elfoglaltság, meddő beavatkozás, haszontalan időtöltés.
G3860;παραδίδωμι;paradídōmi; to surrender, i.e yield up, intrust, transmit;átadni, azaz feladni, bízni valakire, továbbítani, átörökíteni.
G3861;παράδοξος;parádoxos; contrary to expectation, i.e. extraordinary ('paradox');ellentmondásos, váratlan, a megszokottól eltérő, rendkívüli, paradoxon
G3862;παράδοσις;parádosis; transmission, i.e. (concretely) a precept, specially, the Jewish traditionary law;átadás, azaz (konkrétan) egy előírás, különösen a zsidó hagyományjog.
G3863;παραζηλόω;parazēlóō; to stimulate alongside, i.e. excite to rivalry;versenyre ösztönözni, irigységet kelteni, serkenteni a versengést
G3864;παραθαλάσσιος;parathalássios; along the sea, i.e. maritime (lacustrine);tengerparti, a tenger mentén fekvő, tengeri (tóparti is lehet)
G3865;παραθεωρέω;paratheōréō; to overlook or disregard;elmélkedni, figyelmen kívül hagyni, mellőzni, nem törődni valakivel vagy valamivel.
G3866;παραθήκη;parathḗkē; a deposit, i.e. (figuratively) trust;letétemény, vagy megbízatás, bizalom, átengedett gondozásra bízott dolog.
G3867;παραινέω;parainéō; to mispraise, i.e. recommend or advise (a different course);óvni, biztatni, tanácsolni (egy másik utat), inteni, figyelmeztetni.
G3868;παραιτέομαι;paraitéomai; to beg off, i.e. deprecate, decline, shun;kérlelni, könyörögni, elhárítani, elutasítani, kerülni, távol tartani magunkat
G3869;παρακαθίζω;parakathízō; to sit down near;leülni valaki közelében, melléje telepedni, megvendégelni (valakit)
G3870;παρακαλέω;parakaléō; to call near, i.e. invite, invoke (by imploration, hortation or consolation);közelhívni, azaz meghívni, segítségért fohászkodni (imádság, buzdítás vagy vigasztalás által)
G3871;παρακαλύπτω;parakalýptō; to cover alongside, i.e. veil (figuratively);lefedni, valaminek a mellé borulni, takarni, elrejteni (átvitt értelemben) – például valakinek a szemét vagy a szívet eltakarni, vagy valami igazság elfedésére utalni.
G3872;παρακαταθήκη;parakatathḗkē; something put down alongside, i.e. a deposit (sacred trust);bizomány, letét (szent bizalomként), ráhagyományozott dolog, megbízatás, átadott érték.
G3873;παράκειμαι;parákeimai; to lie near, i.e. be at hand (figuratively, be prompt or easy);közel feküdni, közel lenni, kéz ügyében lenni (átvitt értelemben: készséges, azonnali, könnyű)
G3874;παράκλησις;paráklēsis; imploration, hortation, solace;kérelmezés, buzdítás, vigasztalás
G3875;παράκλητος;paráklētos;an intercessor, consoler;közbenjáró, vigasztaló, támogató, segítő – a Szentlélek személyére utaló teológiai kifejezés.
G3876;παρακοή;parakoḗ; inattention, i.e. (by implication) disobedience;figyelmetlenség, azaz (implikációval) engedetlenség
G3877;παρακολουθέω;parakolouthéō; to follow near, i.e. (figuratively) attend (as a result), trace out, conform to;követni valakit közelről, (átvitt értelemben) figyelni rá, nyomon követni, utánozni, igazodni valamihez
G3878;παρακούω;parakoúō; to mishear, i.e. (by implication) to disobey;félrehallani, vagyis (következményként) engedelmaskodni, nem engedelmeskedni.
G3879;παρακύπτω;parakýptō; to bend beside, i.e. lean over (so as to peer within);lehajolni, melléhajolni (mintha belenézne), közel hajolni (figyelmesen nézni)
G3880;παραλαμβάνω;paralambánō; to receive near, i.e. associate with oneself (in any familiar or intimate act or relation), by analogy, to assume an office, figuratively, to learn;fogadni, közel venni (valakit), szoros kapcsolatba lépni (bármilyen baráti vagy bensőséges cselekedetben vagy viszonyban), átvenni egy hivatalt, átvitt értelemben megtanulni (valamit)
G3881;παραλέγομαι;paralégomai; (specially), to lay one's course near, i.e. sail past;közel hajózni, egy útvonalon haladni, melléhajózni, elhaladni valaminek közelében
G3882;παράλιος;parálios; beside the salt (sea), i.e. maritime;tengerparti, a sós (tenger) mellett fekvő, tengerközeli
G3883;παραλλαγή;parallagḗ; transmutation (of phase or orbit), i.e. (figuratively) fickleness;változás, átalakulás (állapotban vagy pályán), illetve (átvitt értelemben) változékonyság, ingatagság.
G3884;παραλογίζομαι;paralogízomai; to misreckon, i.e. delude;tévedni, félreérteni, csalódni, megtéveszteni (magunkat), illúzióba kerülni.
G3885;παραλυτικός;paralytikós; as if dissolved, i.e. 'paralytic';bénult, mintha feloldódott vagy szétmállott volna, tehát mozgásképtelen személy
G3886;παραλύω;paralýō; to loosen beside, i.e. relax (perfect passive participle, paralyzed or enfeebled);meggyengíteni, lebénítani, elernyeszteni, oldani (valaminek a feszültségét)
G3887;παραμένω;paraménō; to stay near, i.e. remain (literally, tarry, or figuratively, be permanent, persevere);maradni, közel maradni, (szó szerint: időzni, vagy átvitt értelemben: tartósnak lenni, kitartani)
G3888;παραμυθέομαι;paramythéomai; to relate near, i.e. (by implication) encourage, console;bátorítani, biztatni, vigasztalni, megnyugtatni, közel lenni valakihez, támogatni.
G3889;παραμυθία;paramythía; consolation (properly, abstract);vigasz (szó szerinti értelemben, elvont fogalomként)
G3890;παραμύθιον;paramýthion; consolation (properly, concretely);vigasz (szó szerinti értelemben, valóságos, kézzelfogható formában)
G3891;παρανομέω;paranoméō; to be opposed to law, i.e. to transgress;törvény ellen menni, azaz bűnözni, törvénytelenséget követni.
G3892;παρανομία;paranomía; transgression;szabálysértés, törvénytelenség, engedetlenség, bűnös áthágás.
G3893;παραπικραίνω;parapikraínō; to embitter alongside, i.e. (figuratively) to exasperate;megkeseríteni valakit mellette, azaz (átvitt értelemben) felingerelni, dühbe hajtani.
G3894;παραπικρασμός;parapikrasmós; irritation;ingerlés, keserűség, bosszúság, felháborodás (a lélekben érzett kellemetlenség vagy fájdalom)
G3895;παραπίπτω;parapíptō; to fall aside, i.e. (figuratively) to apostatize;eltérni, letérni (az igaz útról), apostatizálni (hitét feladni, elszakadni a hit közösségétől)
G3896;παραπλέω;parapléō; to sail near;közel hajózni, elhaladni tengeren, partvidéken elhajózni
G3897;παραπλήσιον;paraplḗsion; close by, i.e. (figuratively) almost;közelben, azaz (átvitt értelemben) szinte, majdnem, hasonló, egyenlő a valamihez.
G3898;παραπλησίως;paraplēsíōs; in a manner near by, i.e. (figuratively) similarly;közelben, hasonlóképpen, vagy hasonló módon
G3899;παραπορεύομαι;paraporeúomai; to travel near;közel utazni, elhaladni valahol, mellette menni, valahol megfordulni, valakinek közel menni.
G3900;παράπτωμα;paráptōma; a side-slip (lapse or deviation), i.e. (unintentional) error or (wilful) transgression;mellékveszés (egyszerű elcsúszás vagy eltérés), azaz (nem szándékos) hiba vagy (tudatos) áthágás.
